,acq_date,acq_time,brightness,latitude,longitude,precipType,precipProbability,precipIntensity,temperatureHigh,humidity,windSpeed,visibility,pressure,cloudCover
449,2019-05-30,421,404.5,55.6944,-114.4196,1.0,0.03,0.0001,67.47,0.43,7.46,10.0,1015.8,0.16
450,2019-05-30,421,461.9,55.6799,-114.401,1.0,0.03,0.0001,63.33,0.53,10.82,2.333,1016.32,0.94
451,2019-05-30,421,402.0,55.6912,-114.3609,1.0,0.03,0.0001,67.21,0.43,7.51,10.0,1015.75,0.15
452,2019-05-30,421,426.7,55.8761,-114.1937,1.0,0.03,0.0001,67.53,0.43,7.34,10.0,1015.89,0.16
453,2019-05-30,421,471.1,55.854,-114.2717,1.0,0.03,0.0001,67.33,0.42,7.33,10.0,1015.88,0.16
454,2019-05-30,421,404.0,55.8755,-114.2348,1.0,0.03,0.0001,67.13,0.43,7.32,10.0,1015.92,0.16
455,2019-05-30,421,436.5,55.6927,-114.413,1.0,0.03,0.0001,67.41,0.43,7.46,10.0,1015.79,0.15
456,2019-05-30,421,457.4,55.8518,-114.2628,1.0,0.03,0.0001,67.29,0.42,7.34,10.0,1015.88,0.16
457,2019-05-30,421,468.7,55.8628,-114.2233,1.0,0.03,0.0001,67.17,0.42,7.34,10.0,1015.88,0.16
458,2019-05-30,421,434.6,55.8735,-114.1846,1.0,0.03,0.0001,67.56,0.43,7.34,10.0,1015.88,0.16
459,2019-05-30,421,450.9,55.8608,-114.1731,1.0,0.03,0.0001,67.62,0.43,7.36,10.0,1015.85,0.15
460,2019-05-30,421,449.5,55.8645,-114.2744,1.0,0.03,0.0001,67.38,0.42,7.32,10.0,1015.91,0.16
461,2019-05-30,421,448.3,55.8633,-114.1824,1.0,0.03,0.0001,67.59,0.43,7.36,10.0,1015.86,0.16
462,2019-05-30,422,398.3,59.1942,-112.5468,1.0,0.05,0.0001,58.82,0.45,8.94,10.0,1018.86,0.13
463,2019-05-30,422,422.8,59.1904,-112.5087,1.0,0.05,0.0001,58.77,0.44,8.92,10.0,1018.82,0.12
464,2019-05-30,422,420.1,57.9944,-117.2306,1.0,0.04,0.0001,65.24,0.47,5.71,10.0,1019.73,0.16
465,2019-05-30,422,409.6,58.0072,-117.2443,1.0,0.04,0.0001,65.27,0.47,5.71,10.0,1019.74,0.16
466,2019-05-30,422,407.0,58.02,-117.2581,1.0,0.04,0.0001,65.3,0.47,5.7,10.0,1019.77,0.16
467,2019-05-30,422,421.1,58.0328,-117.2718,1.0,0.04,0.0001,65.31,0.47,5.7,10.0,1019.78,0.16
468,2019-05-30,422,398.2,58.0199,-117.3153,1.0,0.04,0.0001,65.38,0.47,5.66,10.0,1019.77,0.16
469,2019-05-30,422,406.4,58.0456,-117.2856,1.0,0.04,0.0001,65.33,0.47,5.7,10.0,1019.8,0.16
470,2019-05-30,422,404.9,58.0584,-117.2993,1.0,0.04,0.0001,65.33,0.47,5.69,10.0,1019.81,0.16
471,2019-05-30,422,443.7,58.3413,-117.6854,1.0,0.04,0.0001,60.89,0.58,7.01,8.996,1020.48,0.41
472,2019-05-30,422,418.2,58.3541,-117.6994,1.0,0.04,0.0001,60.86,0.58,7.01,8.996,1020.49,0.41
473,2019-05-30,422,500.0,58.3411,-117.7434,1.0,0.04,0.0001,60.94,0.58,6.98,8.996,1020.49,0.41
474,2019-05-30,422,500.0,58.3539,-117.7574,1.0,0.04,0.0001,60.9,0.58,6.99,8.996,1020.49,0.41
475,2019-05-30,422,459.6,58.3412,-117.6922,1.0,0.04,0.0001,60.91,0.58,7.0,8.996,1020.48,0.41
476,2019-05-30,422,433.9,58.354,-117.7062,1.0,0.04,0.0001,60.89,0.57,7.01,8.996,1020.48,0.41
477,2019-05-30,422,397.7,56.3535,-114.4087,1.0,0.03,0.0001,64.17,0.45,7.59,10.0,1016.7,0.18
478,2019-05-30,422,414.6,56.3643,-114.3702,1.0,0.03,0.0001,64.35,0.45,7.61,10.0,1016.69,0.18
479,2019-05-30,422,427.0,56.3408,-114.3974,1.0,0.03,0.0001,64.45,0.44,7.57,10.0,1016.66,0.18
480,2019-05-30,422,401.4,56.3516,-114.3591,1.0,0.03,0.0001,64.59,0.44,7.59,10.0,1016.64,0.18
481,2019-05-30,422,500.0,58.3408,-117.75,1.0,0.04,0.0001,60.93,0.58,6.98,8.996,1020.49,0.41
482,2019-05-30,422,408.9,58.3668,-117.7201,1.0,0.04,0.0001,60.84,0.58,7.01,8.996,1020.5,0.41
483,2019-05-30,422,500.0,58.3536,-117.7639,1.0,0.04,0.0001,60.89,0.58,6.99,8.996,1020.49,0.41
484,2019-05-30,422,398.7,58.3796,-117.7341,1.0,0.04,0.0001,60.79,0.58,7.01,8.996,1020.51,0.41
485,2019-05-30,422,408.3,58.0711,-117.3204,1.0,0.04,0.0001,65.3,0.47,5.68,10.0,1019.83,0.16
486,2019-05-30,422,410.7,58.0583,-117.3066,1.0,0.04,0.0001,65.33,0.47,5.69,10.0,1019.81,0.16
487,2019-05-30,422,412.6,58.0455,-117.293,1.0,0.04,0.0001,65.34,0.47,5.69,10.0,1019.8,0.16
488,2019-05-30,422,415.2,58.0327,-117.2792,1.0,0.04,0.0001,65.31,0.47,5.69,10.0,1019.78,0.16
489,2019-05-30,422,428.8,58.4053,-117.8251,1.0,0.05,0.0001,60.67,0.58,7.01,8.996,1020.54,0.41
490,2019-05-30,422,407.4,58.4186,-117.7813,1.0,0.05,0.0001,60.71,0.57,7.03,8.996,1020.54,0.41
491,2019-05-30,422,434.2,58.405,-117.8201,1.0,0.05,0.0001,60.67,0.58,7.01,8.996,1020.54,0.41
492,2019-05-30,422,400.2,58.418,-117.7761,1.0,0.05,0.0001,60.79,0.55,7.03,8.996,1020.57,0.41
493,2019-05-30,422,396.6,58.3921,-117.806,1.0,0.05,0.0001,60.7,0.58,7.01,8.996,1020.53,0.41
494,2019-05-30,422,472.5,58.3665,-117.778,1.0,0.04,0.0001,60.84,0.58,7.0,8.996,1020.5,0.41
495,2019-05-30,422,403.0,58.4053,-117.762,1.0,0.05,0.0001,60.8,0.57,7.02,8.996,1020.53,0.41
496,2019-05-30,422,397.6,58.4057,-117.7673,1.0,0.05,0.0001,60.68,0.58,7.02,8.996,1020.53,0.41
497,2019-05-30,422,420.9,57.9938,-117.2256,1.0,0.04,0.0001,65.21,0.47,5.71,10.0,1019.73,0.16
498,2019-05-30,422,425.7,58.0326,-117.0454,1.0,0.04,0.0001,64.85,0.48,5.8,10.0,1019.72,0.16
499,2019-05-30,422,418.8,58.0073,-117.0742,1.0,0.04,0.0001,64.72,0.48,5.78,10.0,1019.71,0.16
500,2019-05-30,422,424.7,58.0314,-117.0394,1.0,0.04,0.0001,64.85,0.48,5.8,10.0,1019.72,0.16
501,2019-05-30,422,411.6,58.0063,-117.0684,1.0,0.04,0.0001,64.68,0.48,5.78,10.0,1019.71,0.16
502,2019-05-30,422,409.0,56.3119,-114.366,1.0,0.03,0.0001,64.82,0.44,7.53,10.0,1016.56,0.18
503,2019-05-30,422,500.0,56.3284,-114.3855,1.0,0.03,0.0001,63.88,0.45,7.55,10.0,1016.64,0.18
504,2019-05-30,422,434.5,56.339,-114.3476,1.0,0.03,0.0001,64.65,0.44,7.57,10.0,1016.61,0.18
505,2019-05-30,422,429.8,56.3157,-114.374,1.0,0.03,0.0001,64.34,0.44,7.54,10.0,1016.59,0.18
506,2019-05-30,422,417.6,56.3497,-114.4005,1.0,0.03,0.0001,64.28,0.44,7.58,10.0,1016.67,0.18
507,2019-05-30,422,405.4,56.3603,-114.3621,1.0,0.03,0.0001,64.5,0.44,7.6,10.0,1016.67,0.18
508,2019-05-30,422,444.6,57.9682,-117.1982,1.0,0.04,0.0001,65.21,0.47,5.73,10.0,1019.68,0.17
509,2019-05-30,422,462.3,57.9937,-117.1684,1.0,0.04,0.0001,65.07,0.47,5.73,10.0,1019.71,0.16
510,2019-05-30,422,452.4,57.981,-117.2119,1.0,0.04,0.0001,65.21,0.47,5.73,10.0,1019.69,0.16
511,2019-05-30,422,423.2,58.0065,-117.1821,1.0,0.04,0.0001,65.09,0.47,5.73,10.0,1019.74,0.16
512,2019-05-30,422,444.6,57.9687,-117.2033,1.0,0.04,0.0001,65.22,0.47,5.73,10.0,1019.68,0.17
513,2019-05-30,422,456.9,57.9945,-117.1737,1.0,0.04,0.0001,65.07,0.47,5.73,10.0,1019.72,0.16
514,2019-05-30,422,437.9,57.9816,-117.217,1.0,0.04,0.0001,65.23,0.47,5.72,10.0,1019.71,0.16
515,2019-05-30,422,423.7,58.0073,-117.1873,1.0,0.04,0.0001,65.1,0.47,5.73,10.0,1019.74,0.16
516,2019-05-30,422,500.0,58.3279,-117.736,1.0,0.04,0.0001,60.95,0.58,6.97,8.996,1020.48,0.41
517,2019-05-30,422,500.0,58.3283,-117.7293,1.0,0.04,0.0001,60.94,0.58,6.98,8.996,1020.48,0.41
518,2019-05-30,422,475.3,56.3371,-114.3891,1.0,0.03,0.0001,64.35,0.44,7.57,10.0,1016.65,0.18
519,2019-05-30,422,400.6,56.3477,-114.3507,1.0,0.03,0.0001,64.62,0.44,7.59,10.0,1016.63,0.18
520,2019-05-30,422,500.0,56.3246,-114.377,1.0,0.03,0.0001,63.7,0.45,7.55,10.0,1016.63,0.18
521,2019-05-30,422,401.6,56.3351,-114.3391,1.0,0.03,0.0001,64.65,0.44,7.57,10.0,1016.6,0.18
522,2019-05-30,422,397.5,58.11,-117.4236,1.0,0.04,0.0001,65.27,0.47,5.64,10.0,1019.88,0.16
523,2019-05-30,422,500.0,58.0584,-117.3568,1.0,0.04,0.0001,65.34,0.47,5.65,10.0,1019.82,0.16
524,2019-05-30,422,398.4,58.0325,-117.3363,1.0,0.04,0.0001,65.41,0.47,5.66,10.0,1019.78,0.16
525,2019-05-30,422,427.8,58.0453,-117.3501,1.0,0.04,0.0001,65.38,0.47,5.65,10.0,1019.8,0.16
526,2019-05-30,422,500.0,58.0582,-117.3639,1.0,0.04,0.0001,65.34,0.47,5.66,10.0,1019.8,0.16
527,2019-05-30,422,398.6,58.1095,-117.4765,1.0,0.04,0.0001,65.25,0.47,5.61,10.0,1019.89,0.16
528,2019-05-30,422,407.4,58.0328,-117.3292,1.0,0.04,0.0001,65.41,0.47,5.66,10.0,1019.78,0.16
529,2019-05-30,422,437.2,58.0456,-117.3429,1.0,0.04,0.0001,65.39,0.47,5.66,10.0,1019.8,0.16
530,2019-05-30,422,419.6,55.8668,-114.2833,1.0,0.03,0.0001,67.47,0.42,7.31,10.0,1015.94,0.17
531,2019-05-30,559,500.0,55.6743,-114.3973,1.0,0.03,0.0001,63.16,0.53,10.84,2.333,1016.31,0.94
532,2019-05-30,559,500.0,55.6725,-114.428,1.0,0.03,0.0001,63.38,0.53,10.81,2.333,1016.32,0.94
533,2019-05-30,559,476.3,55.6847,-114.4302,1.0,0.03,0.0001,63.6,0.52,10.79,2.333,1016.34,0.94
534,2019-05-30,559,427.3,55.8461,-114.2761,1.0,0.03,0.0001,67.12,0.43,7.34,10.0,1015.92,0.16
535,2019-05-30,559,462.0,55.8481,-114.2444,1.0,0.03,0.0001,67.2,0.43,7.35,10.0,1015.89,0.16
536,2019-05-30,559,436.9,55.85,-114.2125,1.0,0.03,0.0001,67.21,0.42,7.36,10.0,1015.84,0.15
537,2019-05-30,559,500.0,55.8338,-114.2741,1.0,0.03,0.0001,66.67,0.43,7.36,10.0,1015.92,0.16
538,2019-05-30,559,460.0,55.8214,-114.2719,1.0,0.03,0.0001,66.88,0.43,7.37,10.0,1015.89,0.15
539,2019-05-30,559,500.0,55.8233,-114.24,1.0,0.03,0.0001,67.0,0.43,7.38,10.0,1015.86,0.15
540,2019-05-30,559,471.1,55.8252,-114.208,1.0,0.03,0.0001,67.24,0.43,7.39,10.0,1015.83,0.15
541,2019-05-30,559,428.1,55.8272,-114.1761,1.0,0.03,0.0001,67.28,0.42,7.4,10.0,1015.79,0.15
542,2019-05-30,559,422.1,56.2496,-114.1824,1.0,0.03,0.0001,65.65,0.43,7.52,10.0,1016.33,0.19
543,2019-05-30,559,410.7,56.2476,-114.2148,1.0,0.03,0.0001,65.85,0.43,7.49,10.0,1016.33,0.19
544,2019-05-30,559,407.0,56.2352,-114.2127,1.0,0.03,0.0001,65.69,0.43,7.48,10.0,1016.32,0.19
545,2019-05-30,559,400.8,56.2372,-114.1802,1.0,0.03,0.0001,65.61,0.43,7.5,10.0,1016.32,0.19
546,2019-05-30,559,415.8,56.2208,-114.2427,1.0,0.03,0.0001,65.88,0.43,7.44,10.0,1016.32,0.19
547,2019-05-30,559,413.8,56.2387,-114.1873,1.0,0.03,0.0001,65.61,0.43,7.5,10.0,1016.33,0.19
548,2019-05-30,559,428.5,56.2512,-114.1895,1.0,0.03,0.0001,65.76,0.43,7.51,10.0,1016.32,0.19
549,2019-05-30,559,441.5,55.8091,-114.2693,1.0,0.03,0.0001,67.1,0.43,7.39,10.0,1015.86,0.15
550,2019-05-30,559,462.4,55.81100000000001,-114.2376,1.0,0.03,0.0001,67.24,0.43,7.4,10.0,1015.83,0.15
551,2019-05-30,559,469.2,55.8129,-114.2057,1.0,0.03,0.0001,67.2,0.42,7.41,10.0,1015.79,0.14
552,2019-05-30,559,414.9,55.8148,-114.1736,1.0,0.03,0.0001,67.47,0.43,7.42,10.0,1015.79,0.14
553,2019-05-30,559,420.8,55.7987,-114.2351,1.0,0.03,0.0001,67.31,0.43,7.42,10.0,1015.81,0.14
554,2019-05-30,559,397.5,55.8005,-114.2035,1.0,0.03,0.0001,67.25,0.43,7.43,10.0,1015.79,0.14
555,2019-05-30,559,421.1,55.7965,-114.2297,1.0,0.03,0.0001,67.26,0.43,7.42,10.0,1015.81,0.14
556,2019-05-30,559,481.4,55.7516,-114.3485,1.0,0.03,0.0001,67.25,0.43,7.41,10.0,1015.84,0.15
557,2019-05-30,559,465.7,55.7639,-114.3509,1.0,0.03,0.0001,67.08,0.43,7.4,10.0,1015.86,0.15
558,2019-05-30,559,446.7,55.7666,-114.3566,1.0,0.03,0.0001,67.02,0.43,7.39,10.0,1015.87,0.15
559,2019-05-30,559,402.5,56.2636,-114.1918,1.0,0.03,0.0001,65.83,0.43,7.53,10.0,1016.34,0.19
560,2019-05-30,559,466.4,56.3048,-114.1335,1.0,0.03,0.0001,65.34,0.44,7.6,10.0,1016.39,0.19
561,2019-05-30,559,404.4,56.3009,-114.1991,1.0,0.03,0.0001,65.49,0.44,7.56,10.0,1016.41,0.19
562,2019-05-30,559,500.0,55.6817,-114.423,1.0,0.03,0.0001,63.53,0.52,10.8,2.333,1016.33,0.94
563,2019-05-30,559,416.4,55.6591,-114.3881,1.0,0.03,0.0001,62.86,0.53,10.87,2.333,1016.28,0.94
564,2019-05-30,559,401.5,55.6572,-114.419,1.0,0.03,0.0001,62.85,0.53,10.84,2.333,1016.29,0.94
565,2019-05-30,559,477.6,55.6714,-114.3902,1.0,0.03,0.0001,62.97,0.53,10.84,2.333,1016.3,0.94
566,2019-05-30,559,500.0,55.6694,-114.421,1.0,0.03,0.0001,63.26,0.53,10.82,2.333,1016.31,0.94
567,2019-05-30,559,424.8,55.6797,-114.4537,1.0,0.03,0.0001,63.62,0.52,10.78,2.333,1016.35,0.94
568,2019-05-30,559,400.7,55.9264,-114.234,1.0,0.03,0.0001,67.34,0.43,7.25,10.0,1016.0,0.18
569,2019-05-30,559,443.2,56.19600000000001,-114.2377,1.0,0.03,0.0001,66.29,0.43,7.41,10.0,1016.28,0.19
570,2019-05-30,559,471.9,56.1941,-114.2699,1.0,0.03,0.0001,66.33,0.43,7.4,10.0,1016.29,0.19
571,2019-05-30,559,443.0,56.1903,-114.334,1.0,0.03,0.0001,66.24,0.43,7.38,10.0,1016.32,0.19
572,2019-05-30,559,500.0,56.2084,-114.2403,1.0,0.03,0.0001,65.97,0.43,7.43,10.0,1016.31,0.19
573,2019-05-30,559,449.3,56.2065,-114.2724,1.0,0.03,0.0001,66.11,0.43,7.41,10.0,1016.31,0.19
574,2019-05-30,559,461.1,56.2026,-114.3365,1.0,0.03,0.0001,66.07,0.43,7.39,10.0,1016.34,0.19
575,2019-05-30,559,399.6,56.2189,-114.2749,1.0,0.03,0.0001,65.94,0.43,7.43,10.0,1016.33,0.19
576,2019-05-30,559,448.3,56.2169,-114.307,1.0,0.03,0.0001,65.91,0.43,7.42,10.0,1016.35,0.19
577,2019-05-30,559,468.6,56.215,-114.3391,1.0,0.03,0.0001,65.86,0.43,7.41,10.0,1016.36,0.19
578,2019-05-30,559,449.5,56.219,-114.3142,1.0,0.03,0.0001,65.92,0.43,7.42,10.0,1016.35,0.19
579,2019-05-30,559,439.5,56.2172,-114.3463,1.0,0.03,0.0001,65.79,0.43,7.41,10.0,1016.36,0.19
580,2019-05-30,559,427.0,55.7685,-114.3251,1.0,0.03,0.0001,67.18,0.43,7.41,10.0,1015.83,0.15
581,2019-05-30,559,465.5,55.7659,-114.3195,1.0,0.03,0.0001,67.27,0.43,7.42,10.0,1015.83,0.14
582,2019-05-30,559,404.3,55.7678,-114.2881,1.0,0.03,0.0001,67.41,0.43,7.43,10.0,1015.81,0.14
583,2019-05-30,559,500.0,55.7536,-114.3171,1.0,0.03,0.0001,67.38,0.43,7.43,10.0,1015.81,0.14
584,2019-05-30,559,423.6,55.7555,-114.2856,1.0,0.03,0.0001,67.54,0.42,7.45,10.0,1015.79,0.14
585,2019-05-30,559,464.7,55.7394,-114.3461,1.0,0.03,0.0001,67.41,0.43,7.44,10.0,1015.81,0.14
586,2019-05-30,559,462.7,55.7413,-114.3149,1.0,0.03,0.0001,67.27,0.43,7.45,10.0,1015.79,0.14
587,2019-05-30,559,500.0,55.7271,-114.3439,1.0,0.03,0.0001,67.48,0.43,7.46,10.0,1015.79,0.14
588,2019-05-30,559,396.4,55.729,-114.3128,1.0,0.03,0.0001,67.19,0.43,7.48,10.0,1015.77,0.14
589,2019-05-30,559,411.6,56.2789,-114.3581,1.0,0.03,0.0001,65.62,0.42,7.49,10.0,1016.43,0.18
590,2019-05-30,559,433.5,56.2295,-114.3487,1.0,0.03,0.0001,65.73,0.43,7.42,10.0,1016.36,0.19
591,2019-05-30,559,440.0,56.2273,-114.3414,1.0,0.03,0.0001,65.78,0.43,7.42,10.0,1016.37,0.19
592,2019-05-30,600,434.7,58.1576,-117.5497,1.0,0.04,0.0001,65.22,0.47,5.61,10.0,1019.94,0.16
593,2019-05-30,600,450.1,58.1555,-117.5758,1.0,0.04,0.0001,65.27,0.47,5.6,10.0,1019.93,0.16
594,2019-05-30,600,462.7,58.1665,-117.579,1.0,0.04,0.0001,65.28,0.47,5.61,10.0,1019.94,0.16
595,2019-05-30,600,400.1,58.1691,-117.5596,1.0,0.04,0.0001,65.26,0.47,5.61,10.0,1019.95,0.16
596,2019-05-30,600,438.0,58.1671,-117.5858,1.0,0.04,0.0001,65.27,0.47,5.61,10.0,1019.95,0.16
597,2019-05-30,600,407.8,58.2821,-117.7041,1.0,0.04,0.0001,61.07,0.58,6.95,8.996,1020.46,0.41
598,2019-05-30,600,440.2,58.2712,-117.701,1.0,0.04,0.0001,65.18,0.47,5.65,10.0,1020.05,0.16
599,2019-05-30,600,442.1,58.2732,-117.6749,1.0,0.04,0.0001,61.06,0.58,6.95,8.996,1020.45,0.41
600,2019-05-30,600,420.1,58.2623,-117.6718,1.0,0.04,0.0001,61.06,0.58,6.94,8.996,1020.45,0.41
601,2019-05-30,600,409.3,58.2514,-117.6686,1.0,0.04,0.0001,65.16,0.47,5.64,10.0,1020.02,0.16
602,2019-05-30,600,410.0,58.2615,-117.6663,1.0,0.04,0.0001,61.06,0.58,6.94,8.996,1020.45,0.41
603,2019-05-30,600,424.8,58.2505,-117.6631,1.0,0.04,0.0001,65.15,0.47,5.64,10.0,1020.04,0.16
604,2019-05-30,600,451.4,58.2396,-117.66,1.0,0.04,0.0001,65.17,0.47,5.63,10.0,1020.03,0.16
605,2019-05-30,600,401.9,58.2287,-117.6568,1.0,0.04,0.0001,65.19,0.47,5.63,10.0,1020.01,0.16
606,2019-05-30,600,396.8,58.2308,-117.6307,1.0,0.04,0.0001,65.17,0.47,5.64,10.0,1020.0,0.16
607,2019-05-30,600,445.9,58.25100000000001,-117.2281,1.0,0.04,0.0001,60.94,0.58,7.11,8.997,1020.45,0.41
608,2019-05-30,600,415.3,58.3465,-117.7565,1.0,0.04,0.0001,60.92,0.58,6.98,8.996,1020.49,0.41
609,2019-05-30,600,415.7,58.3455,-117.7493,1.0,0.04,0.0001,60.92,0.58,6.98,8.996,1020.49,0.41
610,2019-05-30,600,404.0,58.1446,-117.5727,1.0,0.04,0.0001,65.27,0.47,5.6,10.0,1019.92,0.16
611,2019-05-30,600,402.2,58.1377,-117.5172,1.0,0.04,0.0001,65.19,0.47,5.61,10.0,1019.92,0.16
612,2019-05-30,600,463.0,58.1247,-117.5403,1.0,0.04,0.0001,65.24,0.47,5.59,10.0,1019.9,0.16
613,2019-05-30,600,500.0,58.1137,-117.5372,1.0,0.04,0.0001,65.27,0.47,5.59,10.0,1019.89,0.16
614,2019-05-30,600,444.5,58.1027,-117.534,1.0,0.04,0.0001,65.28,0.47,5.58,10.0,1019.88,0.16
615,2019-05-30,600,402.6,58.0918,-117.5309,1.0,0.04,0.0001,65.28,0.47,5.57,10.0,1019.87,0.16
616,2019-05-30,600,426.0,58.0912,-117.5254,1.0,0.04,0.0001,65.27,0.47,5.58,10.0,1019.87,0.16
617,2019-05-30,600,425.2,58.1781,-117.5889,1.0,0.04,0.0001,65.25,0.47,5.61,10.0,1019.96,0.16
618,2019-05-30,600,432.3,58.1774,-117.5821,1.0,0.04,0.0001,65.25,0.47,5.61,10.0,1019.96,0.16
619,2019-05-30,600,416.1,58.3346,-117.7461,1.0,0.04,0.0001,60.94,0.58,6.97,8.996,1020.48,0.41
620,2019-05-30,600,471.8,58.3237,-117.7429,1.0,0.04,0.0001,60.96,0.58,6.97,8.996,1020.48,0.41
621,2019-05-30,600,446.3,58.3258,-117.7169,1.0,0.04,0.0001,60.94,0.58,6.98,8.996,1020.48,0.41
622,2019-05-30,600,433.2,58.3128,-117.7397,1.0,0.04,0.0001,61.0,0.58,6.96,8.996,1020.47,0.41
623,2019-05-30,600,451.5,58.3149,-117.7137,1.0,0.04,0.0001,61.0,0.58,6.97,8.996,1020.47,0.41
624,2019-05-30,600,397.0,58.304,-117.7105,1.0,0.04,0.0001,61.02,0.58,6.96,8.996,1020.47,0.41
625,2019-05-30,600,428.2,58.0004,-117.3855,1.0,0.04,0.0001,65.51,0.47,5.6,10.0,1019.75,0.16
626,2019-05-30,600,405.5,58.0114,-117.3886,1.0,0.04,0.0001,65.47,0.47,5.61,10.0,1019.76,0.16
627,2019-05-30,600,401.1,58.0093,-117.415,1.0,0.04,0.0001,65.44,0.47,5.59,10.0,1019.76,0.16
628,2019-05-30,600,415.4,58.0005,-117.3923,1.0,0.04,0.0001,65.5,0.47,5.6,10.0,1019.75,0.16
629,2019-05-30,600,420.4,58.0116,-117.3955,1.0,0.04,0.0001,65.46,0.47,5.6,10.0,1019.76,0.16
630,2019-05-30,600,451.8,58.0226,-117.3986,1.0,0.04,0.0001,65.42,0.47,5.61,10.0,1019.78,0.16
631,2019-05-30,600,432.3,58.0205,-117.4249,1.0,0.04,0.0001,65.37,0.47,5.59,10.0,1019.77,0.16
632,2019-05-30,600,432.4,58.0336,-117.4017,1.0,0.04,0.0001,65.38,0.47,5.61,10.0,1019.79,0.16
633,2019-05-30,600,470.9,58.0316,-117.428,1.0,0.04,0.0001,65.37,0.47,5.59,10.0,1019.79,0.16
634,2019-05-30,600,471.9,58.0426,-117.4311,1.0,0.04,0.0001,65.37,0.47,5.6,10.0,1019.8,0.16
635,2019-05-30,600,414.3,58.0845,-117.4698,1.0,0.04,0.0001,65.32,0.47,5.6,10.0,1019.85,0.16
636,2019-05-30,600,401.8,58.0979,-117.452,1.0,0.04,0.0001,65.28,0.47,5.62,10.0,1019.86,0.16
637,2019-05-30,600,481.1,58.0958,-117.4783,1.0,0.04,0.0001,65.3,0.47,5.6,10.0,1019.87,0.16
638,2019-05-30,600,500.0,58.0938,-117.5047,1.0,0.04,0.0001,65.28,0.47,5.58,10.0,1019.87,0.16
639,2019-05-30,600,472.7,58.0625,-117.4636,1.0,0.04,0.0001,65.34,0.47,5.59,10.0,1019.83,0.16
640,2019-05-30,600,469.1,58.0824,-117.496,1.0,0.04,0.0001,65.33,0.47,5.58,10.0,1019.84,0.16
641,2019-05-30,600,399.6,58.1089,-117.4552,1.0,0.04,0.0001,65.26,0.47,5.62,10.0,1019.88,0.16
642,2019-05-30,600,475.1,58.1068,-117.4816,1.0,0.04,0.0001,65.25,0.47,5.6,10.0,1019.88,0.16
643,2019-05-30,600,477.2,58.0515,-117.4605,1.0,0.04,0.0001,65.34,0.47,5.58,10.0,1019.82,0.16
644,2019-05-30,600,431.1,58.0536,-117.4342,1.0,0.04,0.0001,65.33,0.47,5.6,10.0,1019.82,0.16
645,2019-05-30,600,416.4,58.0848,-117.4752,1.0,0.04,0.0001,65.32,0.47,5.59,10.0,1019.86,0.16
646,2019-05-30,600,446.6,58.0828,-117.5015,1.0,0.04,0.0001,65.32,0.47,5.58,10.0,1019.84,0.16
647,2019-05-30,600,500.0,58.1048,-117.5078,1.0,0.04,0.0001,65.25,0.47,5.59,10.0,1019.88,0.16
648,2019-05-30,600,412.8,58.1178,-117.4847,1.0,0.04,0.0001,65.2,0.47,5.61,10.0,1019.9,0.16
649,2019-05-30,600,448.3,58.1158,-117.5109,1.0,0.04,0.0001,65.25,0.47,5.59,10.0,1019.89,0.16
650,2019-05-30,600,437.0,58.1268,-117.5141,1.0,0.04,0.0001,65.22,0.47,5.6,10.0,1019.91,0.16
651,2019-05-30,600,417.3,58.0735,-117.4668,1.0,0.04,0.0001,65.32,0.47,5.59,10.0,1019.84,0.16
652,2019-05-30,600,431.9,58.0405,-117.4575,1.0,0.04,0.0001,65.33,0.47,5.58,10.0,1019.81,0.16
653,2019-05-30,600,459.0,58.0955,-117.4729,1.0,0.04,0.0001,65.3,0.47,5.6,10.0,1019.87,0.16
654,2019-05-30,600,406.2,58.0866,-117.4435,1.0,0.04,0.0001,65.28,0.46,5.61,10.0,1019.84,0.16
655,2019-05-30,600,500.0,58.0934,-117.4991,1.0,0.04,0.0001,65.3,0.47,5.58,10.0,1019.87,0.16
656,2019-05-30,1003,418.4,57.9897,-117.4861,1.0,0.04,0.0001,65.37,0.46,5.54,10.0,1019.73,0.16
657,2019-05-30,1003,441.6,57.9804,-117.4899,1.0,0.04,0.0001,65.45,0.47,5.55,10.0,1019.72,0.16
658,2019-05-30,1003,419.6,57.1101,-117.7433,1.0,0.03,0.0001,58.72,0.55,8.95,10.0,1018.72,0.21
659,2019-05-30,1003,435.7,57.9254,-117.4355,1.0,0.04,0.0001,65.57,0.47,5.62,10.0,1019.6,0.17
660,2019-05-30,1003,461.9,57.9233,-117.4172,1.0,0.04,0.0001,65.53,0.47,5.63,10.0,1019.6,0.17
661,2019-05-30,1003,439.4,57.9211,-117.3989,1.0,0.04,0.0001,65.53,0.47,5.64,10.0,1019.59,0.17
662,2019-05-30,1003,422.8,57.9423,-117.3327,1.0,0.04,0.0001,65.42,0.47,5.67,10.0,1019.63,0.17
663,2019-05-30,1003,410.6,57.9515,-117.3289,1.0,0.04,0.0001,65.42,0.47,5.67,10.0,1019.66,0.17
664,2019-05-30,1003,419.3,57.9782,-117.4715,1.0,0.04,0.0001,65.44,0.47,5.56,10.0,1019.71,0.16
665,2019-05-30,1003,427.3,57.945,-117.2743,1.0,0.04,0.0001,65.34,0.47,5.7,10.0,1019.66,0.17
