latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
63.46,-138.222,308.3,1.1,1,2019-09-11,0650,Terra,MODIS,45,6.0NRT,268.5,13.4,N
63.451,-138.216,306.6,1.1,1,2019-09-11,0650,Terra,MODIS,60,6.0NRT,268.6,12.7,N
63.442,-138.21,323.8,1.1,1,2019-09-11,0650,Terra,MODIS,100,6.0NRT,268.4,28.8,N
63.307,-136.428,322.4,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,286.6,26.7,N
63.321,-136.389,335.3,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,293.9,45.3,N
63.319,-136.411,335.9,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,292.3,46.6,N
63.331,-136.394,345.1,1.2,1.1,2019-09-11,0650,Terra,MODIS,21,6.0NRT,294.1,66.1,N
63.328,-136.416,329.4,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,287.2,34,N
63.34,-136.398,335.2,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,289.6,44.9,N
63.338,-136.422,328.3,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,286.2,34.6,N
63.352,-136.381,333.2,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,289.3,41.4,N
63.35,-136.403,341.4,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,292,57,N
63.347,-136.427,327,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,285,28.4,N
63.364,-136.364,322.8,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,285.4,26.5,N
64.026,-135.622,306.2,1.2,1.1,2019-09-11,0650,Terra,MODIS,67,6.0NRT,276.7,15.6,N
63.361,-136.386,345,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,295.1,66.3,N
63.576,-138.24,309.3,1.1,1,2019-09-11,0650,Terra,MODIS,36,6.0NRT,275.5,13.6,N
63.579,-138.219,307.6,1.1,1,2019-09-11,0650,Terra,MODIS,41,6.0NRT,275.3,12.9,N
63.452,-137.413,303,1.1,1,2019-09-11,0650,Terra,MODIS,19,6.0NRT,275.2,10.6,N
63.459,-137.184,300.3,1.1,1.1,2019-09-11,0650,Terra,MODIS,23,6.0NRT,275.3,10.5,N
63.303,-136.254,320.8,1.2,1.1,2019-09-11,0650,Terra,MODIS,85,6.0NRT,287.1,26.8,N
63.301,-136.275,341,1.2,1.1,2019-09-11,0650,Terra,MODIS,88,6.0NRT,291.2,58.2,N
63.298,-136.298,326,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,284.7,29.2,N
63.296,-136.322,324.1,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,283.3,25.4,N
63.315,-136.239,303,1.2,1.1,2019-09-11,0650,Terra,MODIS,18,6.0NRT,277.1,10.1,N
63.312,-136.261,310.2,1.2,1.1,2019-09-11,0650,Terra,MODIS,36,6.0NRT,283,15.2,N
63.31,-136.281,336.5,1.2,1.1,2019-09-11,0650,Terra,MODIS,87,6.0NRT,289.6,48,N
63.308,-136.303,332.2,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,286.5,35.8,N
63.305,-136.326,326.8,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,285.1,27.8,N
63.32,-136.286,340.1,1.2,1.1,2019-09-11,0650,Terra,MODIS,50,6.0NRT,291.3,54.6,N
63.359,-136.409,344.3,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,292.6,63.9,N
63.373,-136.37,321.6,1.2,1.1,2019-09-11,0650,Terra,MODIS,22,6.0NRT,282.7,27.8,N
63.371,-136.392,355.7,1.2,1.1,2019-09-11,0650,Terra,MODIS,69,6.0NRT,297.1,96.2,N
63.368,-136.414,353.7,1.2,1.1,2019-09-11,0650,Terra,MODIS,60,6.0NRT,294.9,89.3,N
63.382,-136.377,304.1,1.2,1.1,2019-09-11,0650,Terra,MODIS,58,6.0NRT,274.2,13.6,N
63.378,-136.419,312.5,1.2,1.1,2019-09-11,0650,Terra,MODIS,41,6.0NRT,276.1,18.4,N
63.602,-138.344,329.4,1.1,1,2019-09-11,0650,Terra,MODIS,88,6.0NRT,277,33.5,N
63.6,-138.365,316.3,1.1,1,2019-09-11,0650,Terra,MODIS,16,6.0NRT,273.3,17.6,N
63.615,-138.398,339.3,1.1,1,2019-09-11,0650,Terra,MODIS,83,6.0NRT,276.9,48.6,N
63.613,-138.419,330.7,1.1,1,2019-09-11,0650,Terra,MODIS,49,6.0NRT,273.5,35.1,N
63.317,-136.308,324.2,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,284.9,24.8,N
63.324,-136.271,313.2,1.2,1.1,2019-09-11,0650,Terra,MODIS,74,6.0NRT,284.6,19.9,N
63.322,-136.292,334.7,1.2,1.1,2019-09-11,0650,Terra,MODIS,92,6.0NRT,290.9,48.3,N
63.319,-136.314,321.2,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,284.6,24.7,N
63.317,-136.338,326.7,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,286.2,32.9,N
63.336,-136.254,300.9,1.2,1.1,2019-09-11,0650,Terra,MODIS,12,6.0NRT,279.9,9.9,N
63.333,-136.275,313,1.2,1.1,2019-09-11,0650,Terra,MODIS,67,6.0NRT,283.4,19.5,N
63.331,-136.297,325.5,1.2,1.1,2019-09-11,0650,Terra,MODIS,29,6.0NRT,285.8,31.7,N
63.34,-136.301,323.4,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,283.2,28.2,N
63.338,-136.324,325.3,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,284.9,29.8,N
63.347,-136.33,325.3,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,284.2,30.9,N
63.359,-136.312,332,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,288,39.1,N
63.357,-136.336,326.1,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,285.9,28.3,N
63.371,-136.295,343.4,1.2,1.1,2019-09-11,0650,Terra,MODIS,90,6.0NRT,290.1,63.9,N
63.369,-136.318,342.7,1.2,1.1,2019-09-11,0650,Terra,MODIS,34,6.0NRT,290.7,59.2,N
63.366,-136.342,327.8,1.2,1.1,2019-09-11,0650,Terra,MODIS,0,6.0NRT,286.5,34.3,N
63.381,-136.301,308.3,1.2,1.1,2019-09-11,0650,Terra,MODIS,74,6.0NRT,279.7,16.9,N
63.378,-136.325,320.6,1.2,1.1,2019-09-11,0650,Terra,MODIS,68,6.0NRT,283.5,27.3,N
63.375,-136.348,331.8,1.2,1.1,2019-09-11,0650,Terra,MODIS,23,6.0NRT,285.5,41.5,N
63.385,-136.355,313.6,1.2,1.1,2019-09-11,0650,Terra,MODIS,69,6.0NRT,274.1,19.9,N
63.953,-134.777,312.1,1.3,1.1,2019-09-11,0650,Terra,MODIS,39,6.0NRT,283.8,20.7,N
63.963,-134.784,309.9,1.3,1.1,2019-09-11,0650,Terra,MODIS,78,6.0NRT,282.3,19.4,N
63.961,-134.807,308,1.3,1.1,2019-09-11,0650,Terra,MODIS,66,6.0NRT,281,17.2,N
63.971,-134.812,312.9,1.3,1.1,2019-09-11,0650,Terra,MODIS,36,6.0NRT,280.3,21.2,N
63.63,-138.115,309.7,1.1,1,2019-09-11,0650,Terra,MODIS,78,6.0NRT,270.7,16.3,N
42.805,-80.095,306.9,1.2,1.1,2019-09-11,0735,Aqua,MODIS,70,6.0NRT,289.4,10.5,N
63.329,-136.486,328,2.2,1.4,2019-09-11,1050,Aqua,MODIS,97,6.0NRT,268.6,0,N
63.29,-136.403,312.7,1.6,1.2,2019-09-11,1225,Aqua,MODIS,44,6.0NRT,274.9,17.6,N
63.3,-136.393,318.7,1.6,1.2,2019-09-11,1225,Aqua,MODIS,21,6.0NRT,277.6,24.4,N
63.336,-136.491,359.9,1.6,1.2,2019-09-11,1225,Aqua,MODIS,99,6.0NRT,274,166.7,N
63.339,-136.452,323.1,1.6,1.2,2019-09-11,1225,Aqua,MODIS,0,6.0NRT,279.5,40.7,N
63.97,-134.798,305.1,1.6,1.3,2019-09-11,1225,Aqua,MODIS,63,6.0NRT,277.7,23.2,N
63.351,-136.393,321.3,1.6,1.2,2019-09-11,1225,Aqua,MODIS,0,6.0NRT,280.5,30.4,N
63.361,-136.382,324.8,1.6,1.2,2019-09-11,1225,Aqua,MODIS,0,6.0NRT,281.6,39,N
63.964,-134.772,300.4,1.6,1.3,2019-09-11,1225,Aqua,MODIS,26,6.0NRT,279.7,18.2,N
63.619,-138.389,302.3,1.3,1.1,2019-09-11,1225,Aqua,MODIS,48,6.0NRT,272.4,14.2,N
63.329,-136.463,341.3,1.6,1.2,2019-09-11,1225,Aqua,MODIS,37,6.0NRT,281,87.3,N
58.104,-116.328,309.5,1.4,1.2,2019-09-11,1835,Terra,MODIS,69,6.0NRT,290.2,14.4,D
58.102,-116.06,320.9,1.4,1.2,2019-09-11,1835,Terra,MODIS,80,6.0NRT,288.8,29.6,D
63.636,-138.095,344.9,1.4,1.2,2019-09-11,2015,Terra,MODIS,94,6.0NRT,282.5,80.7,D
63.962,-134.778,306.3,1.1,1.1,2019-09-11,2015,Terra,MODIS,51,6.0NRT,282.2,10.8,D
63.436,-138.211,302.3,1.4,1.2,2019-09-11,2015,Terra,MODIS,40,6.0NRT,274,11.9,D
63.628,-138.126,313.7,1.4,1.2,2019-09-11,2015,Terra,MODIS,70,6.0NRT,282.4,18.9,D
63.626,-138.099,311.8,1.4,1.2,2019-09-11,2015,Terra,MODIS,70,6.0NRT,281.4,15.6,D
63.634,-138.131,341.2,1.4,1.2,2019-09-11,2015,Terra,MODIS,92,6.0NRT,283.8,70.7,D
63.912,-134.545,302.5,1.1,1.1,2019-09-11,2015,Terra,MODIS,52,6.0NRT,275.1,9.6,D
63.964,-134.802,308.2,1.1,1.1,2019-09-11,2015,Terra,MODIS,54,6.0NRT,280.4,12.2,D
63.567,-138.107,309,1.4,1.2,2019-09-11,2015,Terra,MODIS,68,6.0NRT,285.3,15.6,D
63.565,-138.079,324,1.4,1.2,2019-09-11,2015,Terra,MODIS,83,6.0NRT,284.2,36.4,D
63.606,-137.64,307.6,1.3,1.1,2019-09-11,2015,Terra,MODIS,0,6.0NRT,279.5,12.5,D
63.523,-134.915,305,1.1,1.1,2019-09-11,2015,Terra,MODIS,16,6.0NRT,270.6,9.6,D
63.909,-134.522,314.2,1.1,1.1,2019-09-11,2015,Terra,MODIS,74,6.0NRT,274.4,19,D
63.577,-138.215,304.5,1.4,1.2,2019-09-11,2015,Terra,MODIS,46,6.0NRT,278.2,11.4,D
63.453,-137.97,300.6,1.4,1.2,2019-09-11,2015,Terra,MODIS,36,6.0NRT,282.2,8.4,D
63.639,-138.123,358.1,1.4,1.2,2019-09-11,2015,Terra,MODIS,93,6.0NRT,283.5,127.9,D
62.568,-131.023,312.6,1,1,2019-09-11,2015,Terra,MODIS,69,6.0NRT,290.7,11,D
63.455,-137.997,301,1.4,1.2,2019-09-11,2015,Terra,MODIS,33,6.0NRT,280.4,9.3,D
63.631,-138.104,350.5,1.4,1.2,2019-09-11,2015,Terra,MODIS,96,6.0NRT,285.3,98,D
58.114,-116.076,309.7,1,1,2019-09-11,2025,Aqua,MODIS,59,6.0NRT,289.2,9,D
63.631,-138.161,317.7,2.5,1.5,2019-09-11,2030,Aqua,MODIS,78,6.0NRT,274.6,68.6,D
63.527,-134.836,302.2,2,1.4,2019-09-11,2030,Aqua,MODIS,18,6.0NRT,272.1,17.5,D
62.575,-131.055,301.8,1.7,1.3,2019-09-11,2030,Aqua,MODIS,49,6.0NRT,288.3,10,D
63.918,-134.559,307,1.9,1.3,2019-09-11,2030,Aqua,MODIS,65,6.0NRT,274.7,28.2,D
63.925,-134.543,361.3,1.6,1.3,2019-09-11,2205,Aqua,MODIS,94,6.0NRT,274.4,193.1,D
63.922,-134.574,311,1.6,1.3,2019-09-11,2205,Aqua,MODIS,71,6.0NRT,271.9,27.4,D
63.401,-136.336,415,1.4,1.2,2019-09-11,2205,Aqua,MODIS,75,6.0NRT,284.9,584.6,D
63.593,-137.638,303.4,1.3,1.1,2019-09-11,2205,Aqua,MODIS,30,6.0NRT,283.3,9.3,D
63.975,-134.807,301.2,1.6,1.2,2019-09-11,2205,Aqua,MODIS,30,6.0NRT,276.3,13.6,D
63.501,-138.069,300.2,1.3,1.1,2019-09-11,2205,Aqua,MODIS,21,6.0NRT,273,7.8,D
63.579,-138.118,302,1.3,1.1,2019-09-11,2205,Aqua,MODIS,24,6.0NRT,273.6,9.9,D
63.67,-138.435,301.9,1.2,1.1,2019-09-11,2205,Aqua,MODIS,42,6.0NRT,283.3,8.1,D
63.616,-138.349,309.8,1.3,1.1,2019-09-11,2205,Aqua,MODIS,16,6.0NRT,275.7,13.8,D
63.422,-138.033,302.2,1.3,1.1,2019-09-11,2205,Aqua,MODIS,14,6.0NRT,281.9,8,D
63.454,-138.229,300.9,1.3,1.1,2019-09-11,2205,Aqua,MODIS,17,6.0NRT,271.9,8.6,D
63.432,-138.037,308.4,1.3,1.1,2019-09-11,2205,Aqua,MODIS,67,6.0NRT,282.6,13.7,D
63.451,-135.998,306.1,1.5,1.2,2019-09-11,2205,Aqua,MODIS,63,6.0NRT,270.9,18.8,D
63.581,-138.093,311,1.3,1.1,2019-09-11,2205,Aqua,MODIS,70,6.0NRT,272.2,18,D
63.589,-138.102,303.5,1.3,1.1,2019-09-11,2205,Aqua,MODIS,28,6.0NRT,268.6,10.5,D
63.38,-136.318,324.1,1.3,1.1,2019-09-12,0555,Terra,MODIS,34,6.0NRT,284.1,29.6,N
63.373,-136.404,322.5,1.4,1.2,2019-09-12,0555,Terra,MODIS,0,6.0NRT,281.6,28.8,N
63.309,-136.235,310.8,1.3,1.1,2019-09-12,0555,Terra,MODIS,57,6.0NRT,279.3,20.4,N
63.397,-136.398,320.1,1.4,1.2,2019-09-12,0555,Terra,MODIS,26,6.0NRT,275.9,30.1,N
63.351,-136.252,326.9,1.3,1.1,2019-09-12,0555,Terra,MODIS,31,6.0NRT,282.8,39.3,N
63.303,-136.476,320.8,1.4,1.2,2019-09-12,0555,Terra,MODIS,0,6.0NRT,286.1,26.1,N
63.297,-136.502,337.8,1.4,1.2,2019-09-12,0555,Terra,MODIS,47,6.0NRT,285.7,63.8,N
63.308,-136.487,341.8,1.4,1.2,2019-09-12,0555,Terra,MODIS,51,6.0NRT,289.7,72.4,N
63.399,-136.336,323.1,1.3,1.1,2019-09-12,0555,Terra,MODIS,40,6.0NRT,281.4,34,N
63.302,-136.514,335.1,1.4,1.2,2019-09-12,0555,Terra,MODIS,100,6.0NRT,282.7,60.8,N
63.317,-136.496,363.9,1.4,1.2,2019-09-12,0555,Terra,MODIS,100,6.0NRT,292,155.6,N
63.312,-136.523,342,1.4,1.2,2019-09-12,0555,Terra,MODIS,100,6.0NRT,282.9,80.3,N
63.327,-136.507,323.5,1.4,1.2,2019-09-12,0555,Terra,MODIS,44,6.0NRT,281.2,36.1,N
63.321,-136.533,300.3,1.4,1.2,2019-09-12,0555,Terra,MODIS,24,6.0NRT,279.3,12.4,N
63.342,-136.492,321.4,1.4,1.2,2019-09-12,0555,Terra,MODIS,0,6.0NRT,282.4,29.3,N
63.346,-136.527,311.2,1.4,1.2,2019-09-12,0555,Terra,MODIS,31,6.0NRT,280.1,20.7,N
63.404,-136.313,319,1.3,1.1,2019-09-12,0555,Terra,MODIS,91,6.0NRT,282.9,30.4,N
63.228,-136.36,302.9,1.4,1.2,2019-09-12,0555,Terra,MODIS,42,6.0NRT,279.5,13.7,N
63.342,-136.28,322.2,1.3,1.1,2019-09-12,0555,Terra,MODIS,52,6.0NRT,285,25.6,N
63.347,-136.254,330.1,1.3,1.1,2019-09-12,0555,Terra,MODIS,40,6.0NRT,284.5,42.3,N
63.346,-136.278,337.2,1.3,1.1,2019-09-12,0555,Terra,MODIS,100,6.0NRT,286.2,58.5,N
63.382,-136.414,339.2,1.4,1.2,2019-09-12,0555,Terra,MODIS,73,6.0NRT,278.6,66.3,N
63.351,-136.292,313.7,1.3,1.1,2019-09-12,0555,Terra,MODIS,14,6.0NRT,282.3,12.5,N
63.385,-136.294,325.3,1.3,1.1,2019-09-12,0555,Terra,MODIS,0,6.0NRT,284.3,34.5,N
63.375,-136.407,324.7,2.6,1.5,2019-09-12,0730,Terra,MODIS,0,6.0NRT,284.1,87.9,N
63.38,-136.414,326,2.6,1.5,2019-09-12,0730,Terra,MODIS,0,6.0NRT,284.5,93.4,N
63.344,-136.504,322.1,2.5,1.5,2019-09-12,0730,Terra,MODIS,0,6.0NRT,283.4,79,N
63.316,-136.498,336.3,2.5,1.5,2019-09-12,0730,Terra,MODIS,71,6.0NRT,286.5,150.8,N
63.311,-136.491,335.4,2.5,1.5,2019-09-12,0730,Terra,MODIS,61,6.0NRT,286.1,143,N
63.511,-134.799,325.4,1,1,2019-09-12,1130,Aqua,MODIS,100,6.0NRT,283.9,28.3,N
63.523,-137.945,303.1,1.1,1.1,2019-09-12,1130,Aqua,MODIS,53,6.0NRT,278.1,11.6,N
63.349,-136.496,325.6,1.1,1,2019-09-12,1130,Aqua,MODIS,0,6.0NRT,285.7,26.4,N
63.34,-136.501,331.7,1.1,1,2019-09-12,1130,Aqua,MODIS,0,6.0NRT,286.1,33.9,N
63.322,-136.513,325.1,1.1,1,2019-09-12,1130,Aqua,MODIS,39,6.0NRT,282.7,27.1,N
63.578,-138.216,302.4,1.1,1.1,2019-09-12,1130,Aqua,MODIS,36,6.0NRT,279.9,10.8,N
63.319,-136.492,344.9,1.1,1,2019-09-12,1130,Aqua,MODIS,60,6.0NRT,293.5,56.7,N
63.317,-136.471,320.4,1.1,1,2019-09-12,1130,Aqua,MODIS,0,6.0NRT,287.3,17.4,N
63.31,-136.498,345.1,1.1,1,2019-09-12,1130,Aqua,MODIS,69,6.0NRT,289.5,58,N
63.308,-136.477,331.1,1.1,1,2019-09-12,1130,Aqua,MODIS,51,6.0NRT,289.5,31.3,N
63.305,-136.457,320.5,1.1,1,2019-09-12,1130,Aqua,MODIS,10,6.0NRT,285.7,17.1,N
63.302,-136.504,309.3,1.1,1,2019-09-12,1130,Aqua,MODIS,6,6.0NRT,279.5,13.2,N
63.402,-136.323,318.4,1.1,1,2019-09-12,1130,Aqua,MODIS,30,6.0NRT,282.1,19.9,N
63.399,-136.303,316.3,1.1,1,2019-09-12,1130,Aqua,MODIS,52,6.0NRT,282.9,18.3,N
63.345,-136.249,314.6,1.1,1,2019-09-12,1130,Aqua,MODIS,31,6.0NRT,281.5,16.6,N
63.582,-137.556,301.1,1.1,1.1,2019-09-12,1130,Aqua,MODIS,19,6.0NRT,279.9,9.4,N
63.383,-136.402,334.2,1.1,1,2019-09-12,1130,Aqua,MODIS,58,6.0NRT,286.7,38.3,N
63.521,-134.808,308.8,1,1,2019-09-12,1130,Aqua,MODIS,38,6.0NRT,282.2,12.1,N
63.519,-134.788,328.6,1,1,2019-09-12,1130,Aqua,MODIS,100,6.0NRT,286,31.6,N
63.524,-134.898,301.9,1,1,2019-09-12,1130,Aqua,MODIS,27,6.0NRT,277.1,8.5,N
63.516,-134.838,314.2,1,1,2019-09-12,1130,Aqua,MODIS,59,6.0NRT,284.2,16.5,N
63.514,-134.819,317,1,1,2019-09-12,1130,Aqua,MODIS,80,6.0NRT,283.5,18.9,N
45.586,-73.519,300.4,1.1,1,2019-09-12,1605,Terra,MODIS,0,6.0NRT,290.4,3.8,D
44.96,-75.463,306.9,1,1,2019-09-12,1605,Terra,MODIS,56,6.0NRT,289.6,6.8,D
57.758,-116.735,303.2,1.1,1,2019-09-12,1920,Terra,MODIS,55,6.0NRT,290,5.7,D
63.517,-134.839,306.6,3.2,1.7,2019-09-12,1920,Terra,MODIS,57,6.0NRT,287.5,41.3,D
63.239,-136.377,301.5,3.6,1.8,2019-09-12,1920,Terra,MODIS,17,6.0NRT,285.6,30.9,D
63.518,-134.908,317.7,3.2,1.7,2019-09-12,1920,Terra,MODIS,78,6.0NRT,286.5,86.6,D
63.52,-134.843,305.6,3.2,1.7,2019-09-12,1920,Terra,MODIS,58,6.0NRT,286.7,40.6,D
58.105,-116.058,317.3,1.1,1,2019-09-12,1920,Terra,MODIS,77,6.0NRT,293.9,14.8,D
58.105,-116.333,307.7,1.1,1,2019-09-12,1920,Terra,MODIS,66,6.0NRT,296.6,6.6,D
57.761,-116.753,319.8,1.1,1,2019-09-12,1920,Terra,MODIS,80,6.0NRT,291.5,19.7,D
63.521,-134.914,321.5,3.2,1.7,2019-09-12,1920,Terra,MODIS,76,6.0NRT,286.5,108.4,D
57.755,-116.757,304.3,2.5,1.5,2019-09-12,1930,Aqua,MODIS,59,6.0NRT,289.1,25,D
58.104,-116.059,304.1,2.3,1.5,2019-09-12,1930,Aqua,MODIS,58,6.0NRT,292.1,15.5,D
63.545,-137.47,318,1,1,2019-09-12,2055,Terra,MODIS,68,6.0NRT,289.6,16.7,D
63.251,-136.435,335.9,1.1,1,2019-09-12,2055,Terra,MODIS,57,6.0NRT,292.1,36.4,D
63.3,-136.503,344.1,1.1,1,2019-09-12,2055,Terra,MODIS,55,6.0NRT,295.5,50.6,D
63.305,-136.475,336.8,1.1,1,2019-09-12,2055,Terra,MODIS,57,6.0NRT,292.1,32.7,D
63.309,-136.495,363.6,1.1,1,2019-09-12,2055,Terra,MODIS,100,6.0NRT,298.3,100.5,D
63.317,-136.488,353.4,1.1,1,2019-09-12,2055,Terra,MODIS,88,6.0NRT,295,69.3,D
63.414,-138.004,304.1,1,1,2019-09-12,2055,Terra,MODIS,57,6.0NRT,291.3,6,D
63.417,-138.024,304.5,1,1,2019-09-12,2055,Terra,MODIS,59,6.0NRT,292.3,6.4,D
63.421,-138.043,303.4,1,1,2019-09-12,2055,Terra,MODIS,51,6.0NRT,291.3,5.6,D
63.351,-136.505,331.1,1.1,1,2019-09-12,2055,Terra,MODIS,31,6.0NRT,290.3,31.4,D
63.375,-136.412,334.7,1.1,1,2019-09-12,2055,Terra,MODIS,26,6.0NRT,297.8,34.7,D
63.458,-137.416,305.3,1.1,1,2019-09-12,2055,Terra,MODIS,27,6.0NRT,294.1,6.2,D
63.577,-138.219,316,1,1,2019-09-12,2055,Terra,MODIS,58,6.0NRT,291.9,13.4,D
63.903,-134.531,311.2,1.2,1.1,2019-09-12,2055,Terra,MODIS,69,6.0NRT,284,15,D
63.247,-136.414,335.1,1.1,1,2019-09-12,2055,Terra,MODIS,71,6.0NRT,293.6,35.4,D
63.571,-137.562,307.3,1,1,2019-09-12,2055,Terra,MODIS,40,6.0NRT,290.2,7.6,D
62.23,-140.791,304.8,1,1,2019-09-12,2055,Terra,MODIS,53,6.0NRT,291.6,6.2,D
62.227,-140.772,306,1,1,2019-09-12,2055,Terra,MODIS,55,6.0NRT,292.2,6.6,D
64.028,-135.62,305,1.1,1,2019-09-12,2055,Terra,MODIS,43,6.0NRT,291.5,7.5,D
63.504,-138.19,319.3,1,1,2019-09-12,2055,Terra,MODIS,79,6.0NRT,291.9,16.6,D
62.986,-138.839,305.7,1,1,2019-09-12,2055,Terra,MODIS,60,6.0NRT,290,6.6,D
63.648,-138.241,303.9,1,1,2019-09-12,2055,Terra,MODIS,46,6.0NRT,292.4,5,D
63.618,-138.406,314.6,1,1,2019-09-12,2055,Terra,MODIS,41,6.0NRT,293.1,12.4,D
63.603,-138.374,327,1,1,2019-09-12,2055,Terra,MODIS,63,6.0NRT,291.8,22.5,D
63.6,-138.354,314.6,1,1,2019-09-12,2055,Terra,MODIS,24,6.0NRT,293.1,11,D
63.597,-138.335,310.8,1,1,2019-09-12,2055,Terra,MODIS,23,6.0NRT,292.1,8.2,D
63.574,-138.199,306.5,1,1,2019-09-12,2055,Terra,MODIS,34,6.0NRT,288.6,6.3,D
64.023,-135.648,302.5,1.1,1,2019-09-12,2055,Terra,MODIS,33,6.0NRT,286.9,6,D
64.02,-135.628,350.6,1.1,1,2019-09-12,2055,Terra,MODIS,96,6.0NRT,288.7,73.4,D
63.522,-137.951,337.7,1,1,2019-09-12,2055,Terra,MODIS,91,6.0NRT,292.5,39.9,D
63.518,-137.931,314.6,1,1,2019-09-12,2055,Terra,MODIS,66,6.0NRT,291.7,11.3,D
63.507,-138.21,358.2,1,1,2019-09-12,2055,Terra,MODIS,99,6.0NRT,295.3,85,D
63.381,-136.305,337.6,1.1,1,2019-09-12,2055,Terra,MODIS,47,6.0NRT,293.5,35.6,D
63.497,-138.201,313.8,1,1,2019-09-12,2055,Terra,MODIS,71,6.0NRT,292.2,12.1,D
63.573,-137.629,305.4,1,1,2019-09-12,2055,Terra,MODIS,21,6.0NRT,289.6,6,D
63.379,-136.403,342.5,1.1,1,2019-09-12,2055,Terra,MODIS,65,6.0NRT,297.3,49,D
63.495,-138.085,307.7,1,1,2019-09-12,2055,Terra,MODIS,41,6.0NRT,292.7,5.7,D
63.574,-138.087,310.4,1,1,2019-09-12,2055,Terra,MODIS,57,6.0NRT,288.4,9.2,D
63.513,-137.959,317.1,1,1,2019-09-12,2055,Terra,MODIS,75,6.0NRT,290.7,13.8,D
63.806,-134.865,308.3,1.1,1.1,2019-09-12,2055,Terra,MODIS,0,6.0NRT,290.3,9.7,D
63.517,-134.908,318.9,1.2,1.1,2019-09-12,2055,Terra,MODIS,62,6.0NRT,288.7,19.6,D
63.439,-135.98,304.1,1.1,1.1,2019-09-12,2055,Terra,MODIS,49,6.0NRT,286.6,8.2,D
63.235,-136.354,362.8,1.1,1,2019-09-12,2055,Terra,MODIS,100,6.0NRT,296.1,105.1,D
63.232,-136.333,317.8,1.1,1,2019-09-12,2055,Terra,MODIS,40,6.0NRT,289.4,15.8,D
63.509,-134.813,317.8,1.2,1.1,2019-09-12,2055,Terra,MODIS,49,6.0NRT,283,19.3,D
63.227,-136.345,320.7,1.1,1.1,2019-09-12,2110,Aqua,MODIS,70,6.0NRT,290.5,20.1,D
57.757,-116.776,309.1,1.9,1.3,2019-09-12,2110,Aqua,MODIS,68,6.0NRT,291.2,21.6,D
57.751,-116.75,304.1,1.9,1.3,2019-09-12,2110,Aqua,MODIS,48,6.0NRT,290.9,12.7,D
63.223,-136.366,320.3,1.1,1.1,2019-09-12,2110,Aqua,MODIS,66,6.0NRT,291,19.9,D
63.3,-136.501,346.3,1.1,1.1,2019-09-12,2110,Aqua,MODIS,90,6.0NRT,295.9,61.5,D
63.346,-136.234,326.6,1.1,1.1,2019-09-12,2110,Aqua,MODIS,33,6.0NRT,287.6,26.5,D
63.477,-138.038,310.9,1.2,1.1,2019-09-12,2110,Aqua,MODIS,50,6.0NRT,291.4,11.7,D
57.759,-116.744,309.1,1.9,1.3,2019-09-12,2110,Aqua,MODIS,68,6.0NRT,292,21.7,D
63.301,-136.469,325.5,1.1,1.1,2019-09-12,2110,Aqua,MODIS,39,6.0NRT,293.7,18.8,D
64.021,-135.646,307.9,1.1,1,2019-09-12,2110,Aqua,MODIS,34,6.0NRT,288.4,8.7,D
63.498,-138.2,320.3,1.2,1.1,2019-09-12,2110,Aqua,MODIS,80,6.0NRT,292,23.3,D
63.304,-136.479,343.9,1.1,1.1,2019-09-12,2110,Aqua,MODIS,93,6.0NRT,294.5,54.1,D
63.503,-138.232,310.4,1.2,1.1,2019-09-12,2110,Aqua,MODIS,40,6.0NRT,289.3,12.5,D
63.508,-138.209,339.6,1.2,1.1,2019-09-12,2110,Aqua,MODIS,92,6.0NRT,291.9,57.5,D
